"日期","收市","開市","高","低","成交量","升跌（%）"
"2016-12-23","1,133.60","1,130.00","1,137.30","1,129.50","74.80K","0.26%"
"2016-12-22","1,130.70","1,133.20","1,135.50","1,128.60","120.32K","-0.22%"
"2016-12-21","1,133.20","1,134.00","1,138.80","1,131.00","114.06K","-0.04%"
"2016-12-20","1,133.60","1,139.80","1,141.70","1,127.30","146.05K","-0.80%"
"2016-12-19","1,142.70","1,136.10","1,144.40","1,135.50","119.18K","0.47%"
"2016-12-16","1,137.40","1,130.50","1,143.20","1,128.50","178.64K","0.67%"
"2016-12-15","1,129.80","1,143.80","1,146.00","1,124.30","281.61K","-2.91%"
"2016-12-14","1,163.70","1,159.80","1,168.00","1,140.00","214.40K","0.41%"
"2016-12-13","1,159.00","1,164.50","1,167.00","1,156.30","142.85K","-0.58%"
"2016-12-12","1,165.80","1,161.40","1,167.90","1,152.50","166.80K","0.34%"
"2016-12-9","1,161.90","1,172.50","1,173.80","1,157.60","162.82K","-0.90%"
"2016-12-8","1,172.40","1,176.10","1,180.70","1,170.90","147.75K","-0.43%"
"2016-12-7","1,177.50","1,171.40","1,182.30","1,167.20","145.81K","0.63%"
"2016-12-6","1,170.10","1,172.80","1,177.10","1,168.10","137.61K","-0.54%"
"2016-12-5","1,176.50","1,182.60","1,190.20","1,158.60","221.46K","-0.11%"
"2016-12-2","1,177.80","1,174.30","1,180.30","1,168.40","175.97K","0.72%"
"2016-12-1","1,169.40","1,175.10","1,178.40","1,162.20","230.28K","-0.38%"
"2016-11-30","1,173.90","1,190.70","1,196.80","1,171.30","249.32K","-1.42%"
"2016-11-29","1,190.80","1,196.60","1,197.70","1,182.60","216.19K","-0.13%"
"2016-11-28","1,192.30","1,185.60","1,198.40","1,184.00","3.13K","1.08%"
"2016-11-25","1,179.60","1,189.60","1,193.20","1,172.00","1.61K","0.10%"
"2016-11-24","1,178.40","1,189.40","1,192.70","1,170.30","300.28K","-1.04%"
"2016-11-23","1,190.80","1,213.80","1,215.80","1,182.50","1.49K","-1.81%"
"2016-11-22","1,212.70","1,215.50","1,222.20","1,207.60","0.45K","0.12%"
"2016-11-21","1,211.30","1,209.30","1,219.00","1,207.00","0.69K","0.10%"
"2016-11-18","1,210.10","1,214.50","1,216.00","1,204.00","0.37K","-0.67%"
"2016-11-17","1,218.30","1,227.50","1,232.30","1,212.60","0.62K","-0.57%"
"2016-11-16","1,225.30","1,230.90","1,234.10","1,222.50","0.23K","-0.05%"
"2016-11-15","1,225.90","1,223.30","1,232.00","1,219.90","0.31K","0.24%"
"2016-11-14","1,223.00","1,229.80","1,231.00","1,212.50","0.75K","-0.21%"
"2016-11-11","1,225.60","1,259.80","1,265.30","1,222.80","0.56K","-3.34%"
"2016-11-10","1,267.90","1,280.00","1,292.80","1,255.80","0.64K","-0.59%"
"2016-11-9","1,275.40","1,272.40","1,339.00","1,272.00","0.77K","-0.08%"
"2016-11-8","1,276.40","1,284.80","1,291.20","1,277.30","0.29K","-0.38%"
"2016-11-7","1,281.30","1,293.00","1,294.70","1,282.60","0.26K","-1.93%"
"2016-11-4","1,306.50","1,299.90","1,309.00","1,298.80","0.29K","0.09%"
"2016-11-3","1,305.30","1,300.80","1,309.00","1,291.70","0.10K","-0.37%"
"2016-11-2","1,310.20","1,295.70","1,310.70","1,295.70","0.24K","1.57%"
"2016-11-1","1,290.00","1,279.80","1,293.90","1,279.10","0.09K","1.17%"
"2016-10-31","1,275.10","1,277.90","1,281.00","1,275.00","0.02K","-0.27%"
"2016-10-28","1,278.60","1,278.60","1,278.60","1,278.60","232.89K","0.72%"
"2016-10-27","1,269.50","1,267.20","1,273.70","1,265.20","135.14K","0.23%"
"2016-10-26","1,266.60","1,274.00","1,277.20","1,265.10","142.11K","-0.55%"
"2016-10-25","1,273.60","1,265.20","1,277.50","1,262.40","140.03K","0.78%"
"2016-10-24","1,263.70","1,266.90","1,272.80","1,260.10","156.82K","-0.32%"
"2016-10-21","1,267.70","1,266.50","1,268.80","1,261.70","101.39K","0.02%"
"2016-10-20","1,267.50","1,270.60","1,275.90","1,265.50","137.04K","-0.19%"
"2016-10-19","1,269.90","1,263.90","1,274.40","1,261.10","143.61K","0.55%"
"2016-10-18","1,262.90","1,256.00","1,265.60","1,255.90","148.17K","0.50%"
"2016-10-17","1,256.60","1,252.90","1,258.20","1,251.10","111.89K","0.09%"
"2016-10-14","1,255.50","1,259.50","1,260.70","1,246.90","179.88K","-0.17%"
"2016-10-13","1,257.60","1,257.10","1,263.90","1,254.70","150.10K","0.30%"
"2016-10-12","1,253.80","1,254.50","1,260.50","1,251.20","141.58K","-0.17%"
"2016-10-11","1,255.90","1,261.70","1,264.00","1,254.30","141.05K","-0.36%"
"2016-10-10","1,260.40","1,258.50","1,266.80","1,258.50","140.76K","0.68%"
"2016-10-7","1,251.90","1,256.80","1,267.60","1,243.20","274.15K","-0.09%"
"2016-10-6","1,253.00","1,269.70","1,271.60","1,251.80","190.19K","-1.23%"
"2016-10-5","1,268.60","1,270.50","1,279.40","1,264.10","213.86K","-0.09%"
"2016-10-4","1,269.70","1,315.00","1,315.40","1,269.00","351.26K","-3.28%"
"2016-10-3","1,312.70","1,321.00","1,322.60","1,311.80","130.14K","-0.33%"
"2016-9-30","1,317.10","1,323.60","1,331.50","1,316.00","214.12K","-0.67%"
"2016-9-29","1,326.00","1,325.00","1,329.40","1,318.60","157.34K","0.35%"
"2016-9-28","1,321.40","1,327.90","1,328.00","1,319.40","0.63K","-0.50%"
"2016-9-27","1,328.00","1,339.30","1,339.30","1,326.60","0.26K","-1.02%"
"2016-9-26","1,341.70","1,340.50","1,343.50","1,334.50","0.19K","0.18%"
"2016-9-23","1,339.30","1,338.30","1,341.40","1,336.20","0.85K","-0.24%"
"2016-9-22","1,342.50","1,335.70","1,343.60","1,333.50","0.39K","1.01%"
"2016-9-21","1,329.10","1,318.00","1,336.00","1,309.00","0.79K","1.01%"
"2016-9-20","1,315.80","1,314.20","1,317.70","1,313.20","0.48K","0.02%"
"2016-9-19","1,315.50","1,310.40","1,318.30","1,310.40","0.15K","0.59%"
"2016-9-16","1,307.80","1,317.60","1,317.60","1,307.00","0.29K","-0.60%"
"2016-9-15","1,315.70","1,323.30","1,327.50","1,310.50","0.19K","-0.59%"
"2016-9-14","1,323.50","1,320.30","1,325.20","1,318.00","0.10K","0.18%"
"2016-9-13","1,321.10","1,329.70","1,332.10","1,316.50","0.23K","-0.15%"
"2016-9-12","1,323.10","1,327.00","1,330.50","1,321.00","0.08K","-0.68%"
"2016-9-9","1,332.10","1,340.00","1,340.80","1,329.00","0.13K","-0.52%"
"2016-9-8","1,339.10","1,347.50","1,350.50","1,338.20","0.11K","-0.56%"
"2016-9-7","1,346.70","1,351.40","1,354.70","1,345.40","0.09K","-0.38%"
"2016-9-6","1,351.80","1,327.30","1,352.50","1,327.30","0.07K","-0.16%"
"2016-9-5","1,354.00","1,328.10","1,357.20","1,325.50","281.26K","2.20%"
"2016-9-2","1,324.90","1,313.20","1,328.60","1,309.00","0.07K","0.73%"
"2016-9-1","1,315.30","1,308.50","1,316.60","1,304.00","0.03K","0.44%"
"2016-8-31","1,309.60","1,315.50","1,315.80","1,309.00","0.02K","-0.39%"
"2016-8-30","1,314.70","1,314.70","1,314.70","1,314.70","159.33K","-0.68%"
"2016-8-29","1,323.70","1,320.60","1,325.10","1,314.50","3.07K","0.08%"
"2016-8-26","1,322.60","1,321.30","1,342.30","1,318.30","10.93K","0.11%"
"2016-8-25","1,321.20","1,323.70","1,326.50","1,317.40","13.72K","-0.37%"
"2016-8-24","1,326.10","1,337.60","1,340.10","1,323.60","18.75K","-1.19%"
"2016-8-23","1,342.10","1,339.60","1,344.90","1,335.30","7.96K","0.20%"
"2016-8-22","1,339.40","1,341.00","1,341.50","1,331.60","3.89K","-0.21%"
"2016-8-19","1,342.20","1,353.30","1,354.00","1,338.10","3.54K","-0.81%"
"2016-8-18","1,353.20","1,348.30","1,357.50","1,347.40","5.00K","0.62%"
"2016-8-17","1,344.80","1,346.90","1,352.60","1,336.80","6.07K","-0.58%"
"2016-8-16","1,352.70","1,340.70","1,360.00","1,340.70","7.63K","0.71%"
"2016-8-15","1,343.20","1,339.10","1,344.90","1,336.80","4.12K","0.32%"
"2016-8-12","1,338.90","1,340.40","1,358.00","1,334.20","9.39K","-0.49%"
"2016-8-11","1,345.50","1,347.90","1,354.70","1,337.30","4.95K","-0.14%"
"2016-8-10","1,347.40","1,342.30","1,359.00","1,341.50","5.60K","0.39%"
"2016-8-9","1,342.10","1,335.90","1,343.90","1,331.30","6.44K","0.43%"
"2016-8-8","1,336.40","1,336.30","1,338.80","1,330.60","7.96K","-0.23%"
"2016-8-5","1,339.50","1,362.00","1,366.10","1,335.40","8.56K","-1.70%"
"2016-8-4","1,362.70","1,360.30","1,366.80","1,350.70","7.75K","0.18%"
"2016-8-3","1,360.20","1,366.60","1,368.70","1,356.20","6.05K","-0.58%"
"2016-8-2","1,368.20","1,355.20","1,369.70","1,349.50","8.06K","0.96%"
"2016-8-1","1,355.20","1,352.70","1,357.60","1,349.10","4.30K","0.16%"
"2016-7-29","1,353.10","1,338.00","1,357.40","1,330.50","10.53K","1.20%"
"2016-7-28","1,337.00","1,343.50","1,348.40","1,335.10","14.04K","0.63%"
"2016-7-27","1,328.60","1,321.00","1,344.00","1,317.30","2.32K","0.46%"
"2016-7-26","1,322.50","1,317.00","1,325.70","1,316.30","1.03K","0.09%"
"2016-7-25","1,321.30","1,323.80","1,325.00","1,314.30","1.71K","-0.30%"
"2016-7-22","1,325.30","1,332.80","1,335.40","1,321.60","0.96K","-0.56%"
"2016-7-21","1,332.80","1,316.00","1,335.60","1,312.90","1.78K","0.88%"
"2016-7-20","1,321.20","1,334.40","1,340.70","1,314.70","0.57K","-0.97%"
"2016-7-19","1,334.20","1,329.50","1,336.30","1,329.50","0.32K","0.23%"
"2016-7-18","1,331.10","1,333.30","1,337.10","1,325.70","0.47K","0.14%"
"2016-7-15","1,329.30","1,338.20","1,340.30","1,324.80","0.47K","-0.36%"
"2016-7-14","1,334.10","1,347.80","1,348.50","1,323.00","0.40K","-0.85%"
"2016-7-13","1,345.60","1,337.20","1,348.10","1,331.40","0.23K","0.62%"
"2016-7-12","1,337.30","1,356.70","1,360.60","1,333.00","0.34K","-1.59%"
"2016-7-11","1,358.90","1,376.20","1,376.20","1,355.10","2.01K","-0.12%"
"2016-7-8","1,360.50","1,362.30","1,369.90","1,338.60","1.85K","-0.26%"
"2016-7-7","1,364.10","1,366.80","1,374.40","1,354.10","1.67K","-0.36%"
"2016-7-6","1,369.00","1,363.30","1,378.50","1,363.30","1.45K","0.62%"
"2016-7-5","1,360.60","1,347.00","1,361.20","1,342.50","1.62K","0.14%"
"2016-7-4","1,358.70","1,345.00","1,360.30","1,338.50","353.81K","1.37%"
"2016-7-1","1,340.40","1,334.10","1,346.80","1,334.10","0.41K","1.39%"
"2016-6-30","1,322.00","1,319.40","1,325.60","1,318.40","0.08K","-0.50%"
"2016-6-29","1,328.60","1,328.60","1,328.60","1,328.60","176.82K","0.81%"
"2016-6-28","1,317.90","1,328.30","1,329.50","1,308.20","195.98K","-0.51%"
"2016-6-27","1,324.70","1,322.30","1,340.00","1,320.80","258.33K","0.17%"
"2016-6-24","1,322.40","1,254.30","1,362.60","1,252.80","574.24K","4.69%"
"2016-6-23","1,263.10","1,268.10","1,274.90","1,256.90","152.59K","-0.54%"
"2016-6-22","1,270.00","1,271.40","1,273.50","1,263.80","132.68K","-0.20%"
"2016-6-21","1,272.50","1,292.50","1,297.40","1,267.10","207.16K","-1.52%"
"2016-6-20","1,292.10","1,293.00","1,296.80","1,280.80","193.80K","-0.21%"
"2016-6-17","1,294.80","1,282.40","1,302.70","1,278.80","211.62K","-0.28%"
"2016-6-16","1,298.40","1,295.00","1,318.90","1,280.10","354.15K","0.78%"
"2016-6-15","1,288.30","1,288.10","1,300.00","1,281.30","199.45K","0.02%"
"2016-6-14","1,288.10","1,286.20","1,293.00","1,278.60","193.07K","0.09%"
"2016-6-13","1,286.90","1,278.30","1,290.30","1,275.20","202.81K","0.86%"
"2016-6-10","1,275.90","1,271.50","1,280.90","1,267.30","160.81K","0.25%"
"2016-6-9","1,272.70","1,264.60","1,274.40","1,259.40","153.26K","0.82%"
"2016-6-8","1,262.30","1,247.00","1,267.20","1,245.50","181.73K","1.23%"
"2016-6-7","1,247.00","1,248.00","1,249.00","1,236.90","120.51K","-0.03%"
"2016-6-6","1,247.40","1,245.50","1,251.30","1,242.10","162.94K","0.36%"
"2016-6-3","1,242.90","1,212.80","1,247.40","1,209.10","240.70K","2.50%"
"2016-6-2","1,212.60","1,215.90","1,220.00","1,212.00","112.60K","-0.17%"
"2016-6-1","1,214.70","1,217.90","1,222.90","1,208.20","159.62K","-0.23%"
"2016-5-31","1,217.50","1,215.10","1,220.60","1,201.50","236.15K","0.00%"
"2016-5-30","1,217.50","1,215.10","1,220.60","1,201.50","236.15K","0.07%"
"2016-5-27","1,216.70","1,222.30","1,225.80","1,209.00","200.00K","-0.39%"
"2016-5-26","1,221.50","1,222.00","1,234.90","1,219.90","2.96K","-0.30%"
"2016-5-25","1,225.20","1,228.60","1,231.60","1,219.20","1.51K","-0.45%"
"2016-5-24","1,230.70","1,250.80","1,251.10","1,228.00","1.31K","-1.80%"
"2016-5-23","1,253.20","1,252.90","1,257.60","1,246.00","0.66K","-0.10%"
"2016-5-20","1,254.40","1,258.50","1,261.90","1,251.90","0.94K","-0.14%"
"2016-5-19","1,256.10","1,261.50","1,263.00","1,246.00","1.53K","-1.54%"
"2016-5-18","1,275.70","1,282.90","1,283.30","1,257.40","0.50K","-0.20%"
"2016-5-17","1,278.20","1,276.80","1,285.00","1,271.50","0.28K","0.22%"
"2016-5-16","1,275.40","1,275.20","1,290.30","1,274.00","0.22K","0.13%"
"2016-5-13","1,273.80","1,267.40","1,277.60","1,266.80","0.31K","0.12%"
"2016-5-12","1,272.30","1,278.40","1,283.00","1,264.30","0.20K","-0.35%"
"2016-5-11","1,276.80","1,269.30","1,281.20","1,268.80","0.36K","0.85%"
"2016-5-10","1,266.00","1,267.10","1,271.70","1,261.20","0.08K","-0.14%"
"2016-5-9","1,267.80","1,288.40","1,290.50","1,265.00","0.22K","-2.11%"
"2016-5-6","1,295.10","1,280.70","1,298.40","1,280.30","0.23K","1.70%"
"2016-5-5","1,273.50","1,284.40","1,288.50","1,275.00","0.19K","-0.16%"
"2016-5-4","1,275.60","1,289.60","1,292.00","1,275.00","0.11K","-1.34%"
"2016-5-3","1,292.90","1,298.40","1,303.00","1,286.70","0.15K","-0.31%"
"2016-5-2","1,296.90","1,294.10","1,305.20","1,292.70","0.04K","0.42%"
"2016-4-29","1,291.50","1,278.20","1,298.30","1,278.20","0.03K","1.91%"
"2016-4-28","1,267.30","1,267.30","1,267.30","1,267.30","227.21K","1.35%"
"2016-4-27","1,250.40","1,245.70","1,254.60","1,240.70","171.51K","0.56%"
"2016-4-26","1,243.40","1,239.80","1,246.50","1,232.70","148.11K","0.26%"
"2016-4-25","1,240.20","1,234.50","1,243.80","1,231.30","120.77K","0.83%"
"2016-4-22","1,230.00","1,248.50","1,254.20","1,228.50","209.49K","-1.62%"
"2016-4-21","1,250.30","1,244.50","1,272.40","1,244.40","272.94K","-0.33%"
"2016-4-20","1,254.40","1,251.30","1,259.80","1,244.00","165.25K","0.01%"
"2016-4-19","1,254.30","1,233.90","1,258.50","1,229.00","217.39K","1.56%"
"2016-4-18","1,235.00","1,236.30","1,243.30","1,231.70","148.66K","0.03%"
"2016-4-15","1,234.60","1,228.50","1,237.60","1,226.80","121.27K","0.66%"
"2016-4-14","1,226.50","1,243.80","1,245.90","1,225.40","204.79K","-1.75%"
"2016-4-13","1,248.30","1,257.20","1,258.70","1,241.40","155.99K","-1.00%"
"2016-4-12","1,260.90","1,259.80","1,264.70","1,253.00","157.24K","0.23%"
"2016-4-11","1,258.00","1,241.80","1,260.90","1,241.60","160.93K","1.14%"
"2016-4-8","1,243.80","1,241.80","1,244.60","1,231.00","132.37K","0.51%"
"2016-4-7","1,237.50","1,224.00","1,245.00","1,224.00","189.41K","1.12%"
"2016-4-6","1,223.80","1,232.60","1,233.80","1,217.20","135.33K","-0.47%"
"2016-4-5","1,229.60","1,217.10","1,238.80","1,216.00","157.09K","0.84%"
"2016-4-4","1,219.30","1,223.00","1,224.10","1,215.70","91.06K","-0.34%"
"2016-4-1","1,223.50","1,234.10","1,237.20","1,210.30","196.90K","-0.98%"
"2016-3-31","1,235.60","1,227.00","1,242.30","1,225.10","120.32K","0.57%"
"2016-3-30","1,228.60","1,243.00","1,246.80","1,224.90","183.33K","-0.63%"
"2016-3-29","1,236.40","1,221.80","1,243.70","1,216.00","4.37K","1.28%"
"2016-3-28","1,220.80","1,216.50","1,222.90","1,207.20","1.62K","-0.11%"
"2016-3-24","1,222.20","1,221.60","1,224.60","1,212.20","1.67K","-0.20%"
"2016-3-23","1,224.60","1,249.10","1,249.10","1,216.20","2.16K","-1.97%"
"2016-3-22","1,249.20","1,244.60","1,260.00","1,244.20","1.06K","0.35%"
"2016-3-21","1,244.80","1,256.50","1,257.30","1,242.10","0.46K","-0.80%"
"2016-3-18","1,254.80","1,258.60","1,267.40","1,249.80","0.20K","-0.85%"
"2016-3-17","1,265.50","1,261.10","1,272.00","1,256.20","0.22K","2.86%"
"2016-3-16","1,230.30","1,234.00","1,264.00","1,228.00","0.21K","-0.10%"
"2016-3-15","1,231.50","1,236.10","1,238.70","1,226.80","0.20K","-1.13%"
"2016-3-14","1,245.60","1,251.00","1,259.90","1,232.80","0.23K","-1.14%"
"2016-3-11","1,259.90","1,271.10","1,283.80","1,250.20","0.20K","-1.05%"
"2016-3-10","1,273.30","1,250.60","1,274.50","1,240.10","0.25K","1.22%"
"2016-3-9","1,257.90","1,262.60","1,263.10","1,245.00","0.38K","-0.44%"
"2016-3-8","1,263.40","1,269.50","1,279.20","1,261.40","0.07K","-0.09%"
"2016-3-7","1,264.50","1,267.20","1,270.00","1,260.20","0.04K","-0.52%"
"2016-3-4","1,271.10","1,265.00","1,279.60","1,253.50","0.11K","0.99%"
"2016-3-3","1,258.60","1,243.80","1,268.10","1,243.20","0.04K","1.33%"
"2016-3-2","1,242.10","1,227.80","1,241.10","1,227.80","0.04K","0.89%"
"2016-3-1","1,231.10","1,245.30","1,247.00","1,229.70","0.04K","-0.29%"
"2016-2-29","1,234.70","1,220.20","1,241.40","1,220.20","0.05K","1.15%"
"2016-2-26","1,220.70","1,220.70","1,220.70","1,220.70","218.71K","-1.46%"
"2016-2-25","1,238.80","1,228.90","1,244.40","1,221.80","208.22K","-0.02%"
"2016-2-24","1,239.10","1,226.00","1,254.30","1,222.40","274.24K","1.35%"
"2016-2-23","1,222.60","1,208.90","1,229.00","1,207.60","184.48K","1.03%"
"2016-2-22","1,210.10","1,226.90","1,226.90","1,202.50","160.97K","-1.68%"
"2016-2-19","1,230.80","1,231.20","1,235.30","1,220.60","184.25K","0.37%"
"2016-2-18","1,226.30","1,209.50","1,240.60","1,201.30","182.12K","1.23%"
"2016-2-17","1,211.40","1,201.90","1,214.40","1,196.20","162.45K","0.26%"
"2016-2-16","1,208.20","1,236.30","1,236.30","1,191.50","340.80K","0.00%"
"2016-2-15","1,208.20","1,236.30","1,236.30","1,191.50","340.80K","-2.52%"
"2016-2-12","1,239.40","1,247.10","1,248.70","1,232.90","191.13K","-0.67%"
"2016-2-11","1,247.80","1,197.50","1,263.90","1,196.30","365.65K","4.45%"
"2016-2-10","1,194.60","1,189.70","1,198.10","1,181.60","168.64K","-0.33%"
"2016-2-9","1,198.60","1,189.50","1,199.30","1,185.90","190.80K","0.06%"
"2016-2-8","1,197.90","1,174.00","1,201.40","1,164.50","249.46K","3.47%"
"2016-2-5","1,157.70","1,155.70","1,175.00","1,145.50","214.89K","0.02%"
"2016-2-4","1,157.50","1,142.50","1,157.90","1,139.70","177.21K","1.42%"
"2016-2-3","1,141.30","1,129.40","1,146.20","1,124.80","189.23K","1.25%"
"2016-2-2","1,127.20","1,128.50","1,131.50","1,122.60","117.73K","-0.07%"
"2016-2-1","1,128.00","1,118.00","1,130.20","1,115.30","118.52K","1.04%"
"2016-1-29","1,116.40","1,114.80","1,118.90","1,108.50","133.25K","0.03%"
"2016-1-28","1,116.10","1,126.20","1,126.40","1,110.20","151.22K","0.01%"
"2016-1-27","1,116.00","1,119.80","1,128.00","1,115.30","0.98K","-0.38%"
"2016-1-26","1,120.30","1,109.00","1,123.20","1,107.80","0.79K","1.34%"
"2016-1-25","1,105.50","1,098.00","1,109.40","1,097.90","0.55K","0.87%"
"2016-1-22","1,096.00","1,101.10","1,101.40","1,094.60","0.62K","-0.15%"
"2016-1-21","1,097.70","1,101.70","1,103.80","1,092.30","0.65K","-0.72%"
"2016-1-20","1,105.70","1,087.50","1,109.10","1,087.50","0.87K","1.53%"
"2016-1-19","1,089.00","1,089.70","1,093.40","1,082.00","0.25K","-0.01%"
"2016-1-18","1,089.10","1,089.30","1,094.50","1,082.10","160.11K","-0.15%"
"2016-1-15","1,090.70","1,077.20","1,096.90","1,077.10","0.39K","1.59%"
"2016-1-14","1,073.60","1,093.50","1,093.50","1,071.30","0.33K","-1.25%"
"2016-1-13","1,087.20","1,087.30","1,095.00","1,080.50","0.09K","0.18%"
"2016-1-12","1,085.30","1,094.00","1,097.10","1,083.60","0.21K","-1.00%"
"2016-1-11","1,096.30","1,106.00","1,107.30","1,094.40","0.16K","-0.16%"
"2016-1-8","1,098.10","1,108.70","1,109.70","1,093.00","0.31K","-0.90%"
"2016-1-7","1,108.10","1,092.70","1,109.60","1,091.40","0.27K","1.46%"
"2016-1-6","1,092.20","1,077.40","1,094.70","1,077.40","0.14K","1.25%"
"2016-1-5","1,078.70","1,076.60","1,081.60","1,076.20","0.09K","0.30%"
"2016-1-4","1,075.50","1,062.50","1,082.30","1,062.50","0.10K","1.41%"
"2015-12-31","1,060.50","1,062.30","1,062.30","1,059.00","0.04K","0.04%"
"2015-12-30","1,060.10","1,060.10","1,060.10","1,060.10","98.71K","-0.74%"
"2015-12-29","1,068.00","1,068.30","1,074.60","1,066.70","87.64K","-0.03%"
"2015-12-28","1,068.30","1,075.20","1,076.50","1,065.70","70.86K","-0.71%"
"2015-12-24","1,075.90","1,069.60","1,076.60","1,069.50","49.69K","0.71%"
"2015-12-23","1,068.30","1,072.00","1,074.90","1,067.60","69.36K","-0.54%"
"2015-12-22","1,074.10","1,078.00","1,080.30","1,071.20","80.66K","-0.60%"
"2015-12-21","1,080.60","1,065.20","1,081.40","1,063.10","122.22K","1.46%"
"2015-12-18","1,065.00","1,051.50","1,071.00","1,050.00","122.22K","1.47%"
"2015-12-17","1,049.60","1,072.20","1,072.70","1,046.80","168.67K","-2.53%"
"2015-12-16","1,076.80","1,060.30","1,077.90","1,060.20","143.15K","1.43%"
"2015-12-15","1,061.60","1,059.80","1,067.90","1,057.40","115.32K","-0.17%"
"2015-12-14","1,063.40","1,073.00","1,077.30","1,058.10","121.86K","-1.14%"
"2015-12-11","1,075.70","1,071.40","1,079.10","1,061.70","152.62K","0.35%"
"2015-12-10","1,072.00","1,071.70","1,076.00","1,068.80","99.73K","-0.42%"
"2015-12-9","1,076.50","1,074.30","1,085.00","1,068.70","140.71K","0.11%"
"2015-12-8","1,075.30","1,069.70","1,078.40","1,066.80","128.22K","0.01%"
"2015-12-7","1,075.20","1,085.50","1,086.10","1,065.00","109.37K","-0.82%"
"2015-12-4","1,084.10","1,062.00","1,088.30","1,057.20","208.90K","2.16%"
"2015-12-3","1,061.20","1,053.50","1,064.50","1,045.40","173.77K","0.70%"
"2015-12-2","1,053.80","1,067.90","1,071.00","1,049.40","124.02K","-0.91%"
"2015-12-1","1,063.50","1,064.60","1,074.00","1,062.60","121.57K","-0.17%"
"2015-11-30","1,065.30","1,056.00","1,069.10","1,052.20","113.17K","0.86%"
"2015-11-27","1,056.20","1,070.60","1,073.90","1,051.60","187.11K","0.00%"
"2015-11-26","1,056.20","1,070.60","1,073.90","1,051.60","187.11K","-1.27%"
"2015-11-25","1,069.80","1,074.70","1,079.50","1,067.50","0.39K","-0.33%"
"2015-11-24","1,073.30","1,069.90","1,080.00","1,069.60","0.60K","0.62%"
"2015-11-23","1,066.70","1,075.00","1,075.00","1,065.00","0.47K","-0.89%"
"2015-11-20","1,076.30","1,081.70","1,087.30","1,075.10","0.26K","-0.16%"
"2015-11-19","1,078.00","1,073.10","1,085.00","1,070.30","0.14K","0.86%"
"2015-11-18","1,068.80","1,069.20","1,071.00","1,066.10","0.14K","0.01%"
"2015-11-17","1,068.70","1,083.30","1,083.30","1,065.70","0.11K","-1.39%"
"2015-11-16","1,083.80","1,087.60","1,096.50","1,082.10","0.09K","0.24%"
"2015-11-13","1,081.20","1,084.00","1,084.20","1,080.70","0.07K","-0.01%"
"2015-11-12","1,081.30","1,086.80","1,088.50","1,074.60","0.11K","-0.36%"
"2015-11-11","1,085.20","1,092.50","1,092.50","1,084.00","0.16K","-0.34%"
"2015-11-10","1,088.90","1,090.50","1,093.20","1,086.40","0.05K","0.04%"
"2015-11-9","1,088.50","1,089.00","1,093.30","1,089.00","0.06K","0.04%"
"2015-11-6","1,088.10","1,107.70","1,108.40","1,085.00","0.04K","-1.49%"
"2015-11-5","1,104.60","1,109.90","1,111.10","1,103.10","0.05K","-0.18%"
"2015-11-4","1,106.60","1,121.00","1,121.00","1,106.70","0.04K","-0.71%"
"2015-11-3","1,114.50","1,135.50","1,135.50","1,114.40","0.08K","-1.92%"
"2015-11-2","1,136.30","1,141.10","1,141.10","1,133.80","0.01K","-0.48%"
"2015-10-30","1,141.80","1,142.40","1,142.40","1,139.30","0.01K","-0.51%"
"2015-10-29","1,147.70","1,147.70","1,147.70","1,147.70","155.61K","-2.41%"
"2015-10-28","1,176.10","1,166.70","1,183.10","1,152.10","187.31K","0.88%"
"2015-10-27","1,165.80","1,163.00","1,168.80","1,160.50","91.66K","-0.03%"
"2015-10-26","1,166.20","1,163.80","1,169.60","1,162.00","84.87K","0.29%"
"2015-10-23","1,162.80","1,165.90","1,179.40","1,158.60","150.80K","-0.28%"
"2015-10-22","1,166.10","1,166.80","1,171.80","1,161.40","117.32K","-0.09%"
"2015-10-21","1,167.10","1,175.50","1,179.30","1,163.20","122.07K","-0.88%"
"2015-10-20","1,177.50","1,170.60","1,181.40","1,167.20","124.73K","0.40%"
"2015-10-19","1,172.80","1,176.90","1,178.20","1,168.30","108.77K","-0.87%"
"2015-10-16","1,183.10","1,182.50","1,184.80","1,174.30","108.91K","-0.37%"
"2015-10-15","1,187.50","1,184.00","1,191.70","1,173.90","192.31K","0.65%"
"2015-10-14","1,179.80","1,168.20","1,189.90","1,162.50","199.97K","1.24%"
"2015-10-13","1,165.40","1,162.80","1,168.60","1,151.30","139.53K","0.08%"
"2015-10-12","1,164.50","1,155.00","1,168.60","1,154.30","111.80K","0.74%"
"2015-10-9","1,155.90","1,138.10","1,159.30","1,138.00","134.87K","1.01%"
"2015-10-8","1,144.30","1,145.00","1,150.90","1,135.90","121.19K","-0.38%"
"2015-10-7","1,148.70","1,146.50","1,153.60","1,141.30","113.15K","0.20%"
"2015-10-6","1,146.40","1,134.70","1,151.00","1,134.50","128.18K","0.77%"
"2015-10-5","1,137.60","1,137.00","1,141.60","1,129.60","119.48K","0.09%"
"2015-10-2","1,136.60","1,112.50","1,140.90","1,103.80","190.00K","2.06%"
"2015-10-1","1,113.70","1,114.50","1,118.50","1,110.30","83.39K","-0.13%"
"2015-9-30","1,115.20","1,127.20","1,127.70","1,110.80","156.47K","-1.03%"
"2015-9-29","1,126.80","1,131.40","1,134.30","1,123.50","105.55K","-0.43%"
