"日期","收市","開市","高","低","成交量","升跌（%）"
"1998年12月4日","94.880","94.370","95.170","94.370","0.61K","0.19%"
"1998年12月3日","94.700","94.830","95.070","94.350","0.93K","-0.07%"
"1998年12月2日","94.770","95.640","95.710","94.660","0.67K","-0.85%"
"1998年12月1日","95.580","96.040","96.000","95.290","1.51K","-0.62%"
"1998年11月30日","96.180","96.850","96.900","95.880","2.73K","-0.74%"
"1998年11月27日","96.900","96.400","96.950","96.300","2.26K","0.57%"
"1998年11月25日","96.350","96.350","96.540","95.970","-","-0.04%"
"1998年11月24日","96.390","96.360","96.730","96.180","0.64K","0.14%"
"1998年11月23日","96.260","95.850","96.650","95.830","1.09K","0.44%"
"1998年11月20日","95.840","95.480","95.870","95.360","1.37K","0.31%"
"1998年11月19日","95.540","95.330","95.580","94.850","1.91K","0.29%"
"1998年11月18日","95.260","94.820","95.320","94.680","0.50K","0.35%"
"1998年11月17日","94.930","94.820","95.150","94.470","0.52K","0.20%"
"1998年11月16日","94.740","95.600","95.540","94.540","1.31K","-0.97%"
"1998年11月13日","95.670","95.770","96.000","95.540","1.18K","0.10%"
"1998年11月12日","95.570","95.330","96.400","95.330","1.64K","0.33%"
"1998年11月11日","95.260","95.510","95.710","95.200","0.29K","-0.43%"
"1998年11月10日","95.670","95.580","95.900","95.420","0.23K","0.09%"
"1998年11月9日","95.580","94.790","95.880","94.790","1.03K","0.78%"
"1998年11月6日","94.840","94.150","94.880","93.980","3.19K","0.97%"
"1998年11月5日","93.930","94.220","94.350","93.730","0.41K","-0.09%"
"1998年11月4日","94.010","93.720","94.380","93.960","0.35K","0.18%"
"1998年11月3日","93.840","93.470","94.000","93.570","1.36K","0.36%"
"1998年11月2日","93.500","93.400","93.580","93.220","1.18K","-0.13%"
"1998年10月30日","93.620","93.680","94.000","93.400","0.54K","-0.19%"
"1998年10月29日","93.800","93.880","93.930","93.240","0.45K","-0.13%"
"1998年10月28日","93.920","93.750","94.100","93.500","1.63K","0.10%"
"1998年10月27日","93.830","94.430","94.450","93.750","1.54K","-0.64%"
"1998年10月26日","94.430","93.400","94.580","93.380","1.92K","1.43%"
"1998年10月23日","93.100","93.200","93.450","92.860","1.59K","-0.03%"
"1998年10月22日","93.130","93.600","93.980","93.100","1.57K","-0.42%"
"1998年10月21日","93.520","92.960","93.680","92.830","1.45K","0.62%"
"1998年10月20日","92.940","92.570","93.450","92.570","1.34K","0.37%"
"1998年10月19日","92.600","92.120","92.740","91.900","0.17K","0.47%"
"1998年10月16日","92.170","92.050","92.550","91.580","2.21K","-0.79%"
"1998年10月15日","92.900","93.180","93.210","92.530","0.65K","-0.50%"
"1998年10月14日","93.370","93.010","93.620","93.100","0.55K","0.24%"
"1998年10月13日","93.150","93.660","93.750","92.940","1.42K","-0.68%"
"1998年10月12日","93.790","93.100","93.850","93.030","0.37K","0.74%"
"1998年10月9日","93.100","93.050","93.610","92.360","0.52K","-0.27%"
"1998年10月8日","93.350","92.450","93.650","90.740","1.62K","1.09%"
"1998年10月7日","92.340","94.300","94.540","91.800","2.07K","-2.29%"
"1998年10月6日","94.500","94.870","95.210","94.260","1.56K","-0.42%"
"1998年10月5日","94.900","94.900","95.340","94.690","0.29K","-0.49%"
"1998年10月2日","95.370","95.360","95.400","94.450","0.83K","0.16%"
"1998年10月1日","95.220","96.020","96.190","95.040","1.42K","-0.83%"
"1998年9月30日","96.020","95.650","96.370","95.650","0.36K","0.29%"
"1998年9月29日","95.740","96.040","96.100","95.680","0.51K","-0.31%"
"1998年9月28日","96.040","96.300","96.630","96.000","2.44K","-0.26%"
"1998年9月25日","96.290","96.100","96.390","95.310","0.72K","0.20%"
"1998年9月24日","96.100","96.110","96.650","95.760","1.81K","-0.12%"
"1998年9月23日","96.220","96.520","97.150","96.200","1.63K","-0.23%"
"1998年9月22日","96.440","96.800","97.070","96.340","0.37K","-0.30%"
"1998年9月21日","96.730","96.520","96.800","95.760","1.01K","0.22%"
"1998年9月18日","96.520","96.390","96.700","96.210","0.26K","0.08%"
"1998年9月17日","96.440","96.400","96.540","95.750","0.56K","-0.60%"
"1998年9月16日","97.025","96.680","96.950","96.920","-","0.56%"
"1998年9月15日","96.480","96.640","96.730","96.220","0.08K","-0.23%"
"1998年9月14日","96.700","96.500","97.180","96.650","0.14K","0.17%"
"1998年9月11日","96.540","96.450","96.620","95.990","1.25K","-0.02%"
"1998年9月10日","96.560","97.600","97.700","96.240","0.96K","-1.71%"
"1998年9月9日","98.240","97.830","99.250","97.830","2.76K","0.28%"
"1998年9月8日","97.970","97.760","98.420","97.800","0.33K","-0.17%"
"1998年9月4日","98.140","98.070","98.880","97.910","-","-0.13%"
"1998年9月3日","98.270","99.330","99.330","97.600","0.00K","-1.08%"
"1998年9月2日","99.340","99.460","99.760","99.080","0.85K","0.25%"
"1998年9月1日","99.090","99.580","100.100","98.450","5.13K","-1.04%"
"1998年8月31日","100.130","99.740","100.630","99.500","1.30K","0.19%"
"1998年8月28日","99.940","101.710","102.100","99.920","8.62K","-1.89%"
"1998年8月27日","101.870","102.400","102.670","101.730","5.98K","-0.67%"
"1998年8月26日","102.560","102.230","102.680","102.220","2.22K","0.38%"
"1998年8月25日","102.170","101.890","102.300","101.910","0.32K","0.21%"
"1998年8月24日","101.960","102.370","102.370","101.900","0.45K","-0.19%"
"1998年8月21日","102.150","101.930","102.370","101.730","2.91K","0.18%"
"1998年8月20日","101.970","102.020","102.100","101.500","1.82K","-0.06%"
"1998年8月19日","102.030","102.200","102.370","101.980","1.27K","-0.31%"
"1998年8月18日","102.350","102.200","102.400","101.950","1.55K","0.22%"
"1998年8月17日","102.130","102.200","102.820","101.920","1.23K","-0.21%"
"1998年8月14日","102.350","101.460","102.540","101.460","3.68K","0.79%"
"1998年8月13日","101.550","101.950","102.070","101.370","1.43K","-0.24%"
"1998年8月12日","101.790","101.660","101.800","100.950","1.35K","0.24%"
"1998年8月11日","101.550","101.410","101.850","101.400","1.70K","0.29%"
"1998年8月10日","101.260","101.480","101.560","101.200","0.28K","-0.16%"
"1998年8月7日","101.420","101.030","101.570","100.950","3.72K","0.43%"
"1998年8月6日","100.990","100.800","101.060","100.550","0.34K","0.35%"
"1998年8月5日","100.640","100.520","100.900","100.520","0.78K","-0.28%"
"1998年8月4日","100.920","101.600","101.600","100.710","1.07K","-0.59%"
"1998年8月3日","101.520","100.930","101.600","100.900","1.33K","0.43%"
"1998年7月31日","101.090","101.000","101.200","100.850","1.91K","0.13%"
"1998年7月30日","100.960","100.410","101.090","100.080","1.13K","0.61%"
"1998年7月29日","100.350","100.140","100.620","100.060","0.94K","0.20%"
"1998年7月28日","100.150","101.000","101.000","99.970","4.44K","-0.74%"
"1998年7月27日","100.900","100.420","100.920","100.420","0.74K","0.33%"
"1998年7月24日","100.570","100.630","100.670","100.230","0.56K","-0.19%"
"1998年7月23日","100.760","101.030","101.220","100.720","1.55K","-0.21%"
"1998年7月22日","100.970","100.710","101.040","100.650","0.70K","0.19%"
"1998年7月21日","100.780","100.480","100.870","100.390","1.50K","0.47%"
"1998年7月20日","100.310","100.200","100.450","100.050","2.39K","-0.05%"
"1998年7月17日","100.360","100.690","100.850","100.310","3.44K","-0.22%"
"1998年7月16日","100.580","101.020","101.140","100.480","3.24K","-0.58%"
"1998年7月15日","101.170","101.400","101.550","101.090","1.57K","-0.15%"
"1998年7月14日","101.320","101.300","101.350","100.960","0.62K","-0.06%"
"1998年7月13日","101.380","102.400","102.400","101.100","2.06K","-0.52%"
"1998年7月10日","101.910","102.290","102.400","101.790","0.63K","-0.41%"
"1998年7月9日","102.330","101.650","102.460","101.650","2.29K","0.68%"
"1998年7月8日","101.640","101.440","101.760","101.350","0.25K","0.14%"
"1998年7月7日","101.500","101.420","101.600","101.270","0.23K","-0.05%"
"1998年7月6日","101.550","101.800","101.800","101.190","0.47K","-0.19%"
"1998年7月2日","101.740","101.270","101.980","101.240","-","0.43%"
"1998年7月1日","101.300","100.770","101.440","100.770","0.75K","0.32%"
"1998年6月30日","100.980","101.320","101.320","100.620","1.40K","-0.46%"
"1998年6月29日","101.450","101.590","101.600","101.230","0.69K","0.09%"
"1998年6月26日","101.360","100.910","101.640","100.660","0.98K","0.46%"
"1998年6月25日","100.900","100.950","100.950","100.400","0.32K","-0.08%"
"1998年6月24日","100.980","100.790","101.000","100.650","0.23K","0.30%"
"1998年6月23日","100.680","100.190","100.850","100.090","0.57K","0.40%"
"1998年6月22日","100.280","100.300","100.650","100.190","0.86K","0.45%"
"1998年6月19日","99.830","100.200","100.210","99.350","1.25K","-0.50%"
"1998年6月18日","100.330","99.580","100.470","99.580","0.75K","-0.05%"
"1998年6月17日","100.380","101.050","100.500","100.350","-","-0.96%"
"1998年6月16日","101.350","102.320","102.180","101.260","0.07K","-0.88%"
"1998年6月15日","102.250","101.840","102.470","101.890","0.31K","0.31%"
"1998年6月12日","101.930","102.100","102.100","101.550","0.19K","-0.05%"
"1998年6月11日","101.980","101.270","101.980","101.250","0.41K","0.75%"
"1998年6月10日","101.220","100.430","101.340","100.430","1.85K","0.87%"
"1998年6月9日","100.350","100.450","100.490","100.150","0.91K","-0.07%"
"1998年6月8日","100.420","100.310","100.450","100.200","4.44K","0.25%"
"1998年6月5日","100.170","99.770","100.250","99.710","1.18K","0.62%"
"1998年6月4日","99.550","99.730","99.770","99.400","0.63K","-0.24%"
"1998年6月3日","99.790","100.130","100.130","99.580","1.68K","-0.37%"
"1998年6月2日","100.160","100.180","100.330","100.070","0.36K","-0.02%"
"1998年6月1日","100.180","100.250","100.490","100.110","0.28K","-0.25%"
"1998年5月29日","100.430","100.240","100.630","100.190","0.79K","0.21%"
"1998年5月28日","100.220","100.210","100.520","99.950","1.15K","0.11%"
"1998年5月27日","100.110","99.680","100.450","99.230","3.07K","0.43%"
"1998年5月26日","99.680","99.440","99.790","99.350","0.87K","0.65%"
"1998年5月22日","99.040","98.910","99.220","98.900","1.46K","0.26%"
"1998年5月21日","98.780","99.400","99.350","98.700","3.08K","-0.64%"
"1998年5月20日","99.420","99.850","99.890","99.380","2.89K","-0.63%"
"1998年5月19日","100.050","100.050","100.220","99.880","1.05K","0.00%"
"1998年5月18日","100.050","99.890","100.350","99.860","5.18K","0.18%"
"1998年5月15日","99.870","99.450","100.020","99.450","2.82K","0.32%"
"1998年5月14日","99.550","99.380","99.750","99.340","4.77K","0.09%"
"1998年5月13日","99.460","99.290","99.540","99.210","2.56K","0.17%"
"1998年5月12日","99.290","99.150","99.290","98.950","0.31K","0.10%"
"1998年5月11日","99.190","98.880","99.320","98.800","1.27K","0.29%"
"1998年5月8日","98.900","98.900","99.100","98.750","0.83K","0.08%"
"1998年5月7日","98.820","98.650","98.960","98.400","0.55K","0.13%"
"1998年5月6日","98.690","98.700","98.880","98.480","1.00K","0.20%"
"1998年5月5日","98.490","99.060","99.210","98.450","2.51K","-0.67%"
"1998年5月4日","99.150","99.400","99.400","99.000","0.28K","0.03%"
"1998年5月1日","99.120","99.600","99.640","98.800","2.19K","-0.47%"
"1998年4月30日","99.590","99.510","99.660","99.200","1.76K","-0.03%"
"1998年4月29日","99.620","99.520","99.930","99.420","3.27K","0.14%"
"1998年4月28日","99.480","99.310","99.620","99.210","0.56K","0.26%"
"1998年4月27日","99.220","99.170","99.650","99.050","0.91K","-0.05%"
"1998年4月24日","99.270","99.430","99.580","99.150","0.45K","-0.15%"
"1998年4月23日","99.420","99.220","99.620","99.100","0.82K","0.25%"
"1998年4月22日","99.170","99.110","99.350","99.070","0.77K","0.11%"
"1998年4月21日","99.060","99.450","99.540","98.940","2.65K","-0.51%"
"1998年4月20日","99.570","99.960","100.050","99.490","1.41K","-0.16%"
"1998年4月17日","99.730","99.520","99.850","99.360","0.42K","0.11%"
"1998年4月16日","99.620","99.440","100.020","99.430","0.79K","0.16%"
"1998年4月15日","99.460","99.270","99.570","99.020","1.64K","0.16%"
"1998年4月14日","99.300","100.240","100.300","99.100","2.87K","-0.95%"
"1998年4月13日","100.250","100.260","100.500","100.100","0.92K","0.03%"
"1998年4月9日","100.220","100.060","100.700","99.600","2.65K","0.36%"
"1998年4月8日","99.860","101.060","101.130","99.700","8.41K","-1.17%"
"1998年4月7日","101.040","101.270","101.350","101.010","1.46K","-0.31%"
"1998年4月6日","101.350","101.550","101.550","101.270","0.65K","-0.30%"
"1998年4月3日","101.660","101.630","102.000","101.480","0.06K","-0.03%"
"1998年4月2日","101.690","101.610","101.750","101.380","0.47K","0.12%"
"1998年4月1日","101.570","101.350","101.730","101.250","2.61K","0.20%"
"1998年3月31日","101.370","101.080","101.500","101.050","2.64K","0.20%"
"1998年3月30日","101.170","100.120","101.210","100.210","2.86K","1.03%"
"1998年3月27日","100.140","99.660","100.210","99.620","1.56K","0.60%"
"1998年3月26日","99.540","100.000","100.150","99.460","3.77K","-0.41%"
"1998年3月25日","99.950","100.200","100.320","99.800","0.96K","-0.27%"
"1998年3月24日","100.220","100.140","100.340","100.030","0.12K","0.07%"
"1998年3月23日","100.150","100.500","100.500","100.100","0.60K","-0.19%"
"1998年3月20日","100.340","100.560","100.670","100.250","1.74K","-0.26%"
"1998年3月19日","100.600","100.160","100.620","100.110","2.03K","0.23%"
"1998年3月18日","100.370","99.930","100.400","100.300","-","0.29%"
"1998年3月17日","100.080","100.020","100.240","99.890","0.00K","0.00%"
"1998年3月16日","100.080","99.680","100.200","100.060","0.25K","0.27%"
"1998年3月13日","99.810","100.340","100.600","99.500","0.81K","-0.60%"
"1998年3月12日","100.410","100.500","100.730","100.310","2.93K","-0.14%"
"1998年3月11日","100.550","100.380","100.920","100.450","0.23K","0.14%"
"1998年3月10日","100.410","100.280","100.640","100.280","1.41K","-0.02%"
"1998年3月9日","100.430","100.650","100.750","100.330","0.91K","-0.31%"
"1998年3月6日","100.740","100.700","100.970","100.400","2.49K","-0.14%"
"1998年3月5日","100.880","99.720","100.920","99.700","3.81K","0.92%"
"1998年3月4日","99.960","99.580","100.120","99.510","1.66K","0.48%"
"1998年3月3日","99.480","99.730","99.880","99.400","1.68K","-0.04%"
"1998年3月2日","99.520","99.610","99.680","99.100","1.78K","-0.24%"
"1998年2月27日","99.760","99.890","99.940","99.490","1.77K","-0.13%"
"1998年2月26日","99.890","100.150","100.300","99.720","0.57K","-0.40%"
"1998年2月25日","100.290","99.450","100.340","99.210","1.69K","1.05%"
"1998年2月24日","99.250","99.420","99.600","99.240","1.71K","-0.05%"
"1998年2月23日","99.300","100.190","100.640","99.060","4.51K","-1.00%"
"1998年2月20日","100.300","99.950","100.400","99.950","1.50K","0.35%"
"1998年2月19日","99.950","100.130","100.300","99.800","1.64K","-0.21%"
"1998年2月18日","100.160","100.430","100.600","100.000","2.31K","-0.27%"
"1998年2月17日","100.430","100.040","100.610","99.900","2.94K","0.39%"
"1998年2月13日","100.040","99.560","100.300","99.560","1.79K","0.48%"
"1998年2月12日","99.560","99.870","99.930","99.440","0.35K","-0.21%"
"1998年2月11日","99.770","99.280","100.100","99.270","1.36K","0.32%"
"1998年2月10日","99.450","99.790","99.800","99.360","1.41K","-0.38%"
"1998年2月9日","99.830","99.700","100.000","99.490","0.55K","0.36%"
"1998年2月6日","99.470","98.700","99.500","98.580","1.00K","1.05%"
"1998年2月5日","98.440","99.180","99.290","98.420","1.59K","-0.62%"
"1998年2月4日","99.050","99.800","99.950","98.930","0.89K","-0.73%"
"1998年2月3日","99.780","99.950","100.340","99.660","2.79K","-0.46%"
"1998年2月2日","100.240","100.720","100.920","100.120","2.41K","-0.44%"
"1998年1月30日","100.680","100.540","100.860","100.270","1.79K","0.14%"
"1998年1月29日","100.540","99.790","100.560","99.550","3.76K","0.79%"
"1998年1月28日","99.750","98.900","99.790","98.900","2.55K","0.75%"
"1998年1月27日","99.010","99.140","99.160","98.730","0.44K","-0.13%"
"1998年1月26日","99.140","97.650","99.290","97.050","3.55K","0.88%"
"1998年1月23日","98.280","99.600","99.600","98.120","6.78K","-1.36%"
"1998年1月22日","99.640","100.180","100.240","99.330","4.59K","-0.54%"
"1998年1月21日","100.180","100.910","101.040","100.130","2.04K","-0.97%"
"1998年1月20日","101.160","101.000","101.310","101.000","0.77K","0.30%"
"1998年1月16日","100.860","100.960","101.050","100.420","-","-0.11%"
"1998年1月15日","100.970","100.610","101.060","100.450","1.89K","0.29%"
"1998年1月14日","100.680","100.600","100.950","100.400","0.89K","0.02%"
"1998年1月13日","100.660","100.900","100.900","100.280","2.26K","-0.19%"
"1998年1月12日","100.850","101.140","101.140","100.480","1.47K","-0.05%"
"1998年1月9日","100.900","100.700","100.930","100.040","1.89K","-0.12%"
"1998年1月8日","101.020","100.950","101.380","100.580","1.58K","0.47%"
"1998年1月7日","100.550","101.600","101.650","100.520","2.14K","-0.82%"
"1998年1月6日","101.380","100.940","101.540","100.700","3.01K","0.37%"
"1998年1月5日","101.010","99.850","101.280","99.710","3.19K","0.97%"
"1998年1月2日","100.040","99.790","100.090","99.800","2.19K","0.47%"
"1997年12月31日","99.570","99.090","99.680","99.120","0.35K","0.45%"
"1997年12月30日","99.120","98.980","99.370","98.940","1.42K","0.11%"
"1997年12月29日","99.010","98.230","99.060","98.250","4.43K","0.69%"
"1997年12月26日","98.330","98.320","98.430","98.320","0.02K","0.10%"
"1997年12月24日","98.230","98.420","98.490","98.230","0.18K","-0.17%"
"1997年12月23日","98.400","98.600","98.660","98.250","0.62K","-0.23%"
"1997年12月22日","98.630","98.470","98.730","98.390","0.34K","0.34%"
"1997年12月19日","98.300","98.130","98.430","97.840","-","0.07%"
"1997年12月18日","98.230","98.130","98.480","98.100","-","0.08%"
"1997年12月17日","98.150","99.100","98.350","97.750","0.04K","-0.94%"
"1997年12月16日","99.080","98.830","99.200","99.060","0.08K","0.29%"
"1997年12月15日","98.790","98.820","98.910","98.640","0.17K","0.06%"
"1997年12月12日","98.730","98.120","98.780","98.180","0.25K","0.62%"
"1997年12月11日","98.120","99.040","98.750","98.030","0.38K","-0.87%"
"1997年12月10日","98.980","99.030","99.280","98.650","1.88K","-0.13%"
"1997年12月9日","99.110","99.050","99.400","99.050","4.68K","-0.09%"
"1997年12月8日","99.200","98.840","99.250","98.930","1.79K","0.35%"
"1997年12月5日","98.850","98.310","99.000","98.300","1.88K","0.52%"
"1997年12月4日","98.340","98.040","98.440","98.080","1.00K","0.25%"
"1997年12月3日","98.090","98.210","98.350","97.870","0.71K","-0.22%"
"1997年12月2日","98.310","98.340","98.400","98.000","1.32K","-0.10%"
"1997年12月1日","98.410","97.630","98.510","97.720","5.08K","0.61%"
"1997年11月28日","97.810","97.750","97.940","97.680","0.35K","-0.07%"
"1997年11月27日","97.880","97.750","97.950","97.760","2.46K","0.29%"
"1997年11月26日","97.600","97.170","97.750","97.140","-","0.38%"
"1997年11月25日","97.230","96.600","97.230","96.720","1.96K","0.58%"
"1997年11月24日","96.670","96.510","96.680","96.300","0.95K","0.12%"
"1997年11月21日","96.550","96.650","97.050","96.440","2.54K","-0.10%"
"1997年11月20日","96.650","96.400","96.730","96.150","1.64K","0.32%"
"1997年11月19日","96.340","96.240","96.590","96.210","3.18K","0.28%"
"1997年11月18日","96.070","96.140","96.210","95.870","1.26K","-0.04%"
"1997年11月17日","96.110","96.170","96.510","96.070","1.58K","0.15%"
"1997年11月14日","95.970","95.540","96.390","95.900","2.10K","0.03%"
"1997年11月13日","95.940","95.540","96.050","95.600","1.46K","0.25%"
"1997年11月12日","95.700","95.320","95.930","95.150","2.20K","0.63%"
"1997年11月11日","95.100","95.050","95.270","94.650","0.36K","-0.01%"
"1997年11月10日","95.110","95.250","95.680","95.020","1.56K","-0.02%"
"1997年11月7日","95.130","95.670","95.770","94.740","2.14K","-0.51%"
"1997年11月6日","95.620","95.470","95.860","95.360","0.53K","0.23%"
"1997年11月5日","95.400","95.500","95.900","95.350","0.56K","-0.06%"
"1997年11月4日","95.460","95.920","95.920","95.280","0.66K","-0.56%"
"1997年11月3日","96.000","95.480","96.050","95.500","0.41K","0.63%"
"1997年10月31日","95.400","95.140","95.770","95.110","0.66K","0.06%"
"1997年10月30日","95.340","95.400","95.770","95.000","2.82K","-0.30%"
"1997年10月29日","95.630","96.300","96.350","95.460","2.16K","-0.34%"
"1997年10月28日","95.960","95.930","96.100","94.750","4.85K","-0.90%"
"1997年10月27日","96.830","97.490","97.490","96.700","1.82K","-0.89%"
"1997年10月24日","97.700","97.280","97.880","97.300","2.12K","0.41%"
"1997年10月23日","97.300","97.800","98.090","97.120","2.46K","-0.57%"
"1997年10月22日","97.860","97.910","98.100","97.550","1.54K","-0.08%"
"1997年10月21日","97.940","97.280","98.050","97.250","3.07K","0.56%"
"1997年10月20日","97.390","97.370","97.570","97.190","2.34K","-0.02%"
"1997年10月17日","97.410","96.480","97.520","96.500","3.00K","1.14%"
"1997年10月16日","96.310","96.500","96.570","96.260","0.65K","-0.40%"
"1997年10月15日","96.700","96.670","96.850","96.450","1.10K","-0.06%"
"1997年10月14日","96.760","96.730","97.000","96.520","0.48K","-0.01%"
"1997年10月13日","96.770","96.740","96.970","96.700","0.32K","0.30%"
"1997年10月10日","96.480","96.410","96.750","96.100","1.49K","0.08%"
"1997年10月9日","96.400","96.480","96.730","96.000","2.08K","-0.09%"
"1997年10月8日","96.490","96.980","97.120","96.410","1.02K","-0.52%"
"1997年10月7日","96.990","96.920","97.000","96.370","1.83K","0.07%"
"1997年10月6日","96.920","96.730","97.140","96.700","0.63K","-0.09%"
"1997年10月3日","97.010","97.480","97.770","96.800","1.88K","-0.42%"
"1997年10月2日","97.420","97.540","97.640","97.110","1.60K","0.03%"
"1997年10月1日","97.390","96.970","97.520","96.690","1.08K","0.48%"
"1997年9月30日","96.920","97.020","97.420","96.840","0.60K","-0.16%"
"1997年9月29日","97.080","97.170","97.190","96.720","0.26K","0.06%"
"1997年9月26日","97.020","96.780","97.230","96.400","0.83K","0.25%"
"1997年9月25日","96.780","97.210","97.500","96.760","1.00K","-0.48%"
"1997年9月24日","97.250","98.330","98.330","97.080","1.00K","-0.96%"
"1997年9月23日","98.190","98.200","98.540","98.010","1.47K","-0.07%"
"1997年9月22日","98.260","97.500","98.530","97.500","1.90K","0.62%"
"1997年9月19日","97.650","97.720","97.870","97.250","1.46K","-0.14%"
"1997年9月18日","97.790","97.460","97.990","97.090","1.74K","0.37%"
"1997年9月17日","97.430","97.440","97.600","97.190","1.54K","-0.01%"
"1997年9月16日","97.440","97.110","97.690","97.110","2.29K","0.22%"
"1997年9月15日","97.230","97.940","97.560","96.970","0.29K","-0.40%"
"1997年9月12日","97.620","98.060","98.380","97.600","0.19K","-0.32%"
"1997年9月11日","97.930","98.560","98.550","97.790","0.61K","-0.75%"
"1997年9月10日","98.670","98.950","99.200","98.400","1.91K","-0.42%"
"1997年9月9日","99.090","99.200","99.250","98.680","1.05K","0.06%"
"1997年9月8日","99.030","98.860","99.200","98.660","2.74K","0.23%"
"1997年9月5日","98.800","99.440","99.600","98.500","0.02K","-0.69%"
"1997年9月4日","99.490","99.370","99.820","99.300","2.22K","-0.13%"
"1997年9月3日","99.620","99.960","100.200","99.320","1.42K","-0.46%"
"1997年9月2日","100.080","99.170","100.100","99.180","1.62K","1.06%"
"1997年9月1日","99.030","99.290","99.320","99.190","1.25K","0.03%"
"1997年8月29日","99.000","98.150","99.160","98.150","-","0.66%"
"1997年8月28日","98.350","98.810","99.210","97.850","1.31K","-0.15%"
"1997年8月27日","98.500","98.450","99.050","98.320","-","0.15%"
"1997年8月26日","98.350","99.090","99.330","97.950","2.04K","-0.86%"
"1997年8月25日","99.200","99.040","99.290","98.990","0.86K","0.30%"
"1997年8月22日","98.900","99.730","99.830","98.460","6.23K","-0.94%"
"1997年8月21日","99.840","100.490","100.640","99.700","1.72K","-0.60%"
"1997年8月20日","100.440","100.000","100.600","100.000","1.33K","0.63%"
"1997年8月19日","99.810","99.660","100.050","99.560","1.72K","0.48%"
"1997年8月18日","99.330","98.980","99.450","98.560","2.13K","0.02%"
"1997年8月15日","99.310","100.010","100.250","98.710","1.87K","-0.69%"
"1997年8月14日","100.000","99.500","100.200","99.440","1.96K","0.45%"
"1997年8月13日","99.550","100.650","100.690","99.210","2.63K","-1.09%"
"1997年8月12日","100.650","100.490","100.840","100.280","0.75K","0.21%"
"1997年8月11日","100.440","99.800","100.440","99.800","1.71K","0.74%"
"1997年8月8日","99.700","100.930","101.300","99.360","4.17K","-1.19%"
"1997年8月7日","100.900","101.370","101.450","100.800","0.82K","-0.43%"
"1997年8月6日","101.340","101.080","101.680","100.990","1.12K","0.23%"
"1997年8月5日","101.110","100.230","101.240","100.180","2.80K","0.61%"
"1997年8月4日","100.500","100.450","100.770","100.280","2.64K","0.12%"
"1997年8月1日","100.380","99.500","100.480","99.540","3.44K","0.88%"
"1997年7月31日","99.500","99.280","99.610","98.940","0.84K","0.02%"
"1997年7月30日","99.480","99.400","99.940","99.200","4.58K","-0.06%"
"1997年7月29日","99.540","99.440","99.650","99.060","2.96K","-0.08%"
"1997年7月28日","99.620","99.210","99.830","99.210","1.18K","0.46%"
"1997年7月25日","99.160","98.770","99.160","98.770","2.08K","0.35%"
"1997年7月24日","98.810","98.250","98.850","98.300","1.12K","0.55%"
"1997年7月23日","98.270","98.030","98.430","97.950","2.36K","0.11%"
"1997年7月22日","98.160","97.350","98.180","97.330","4.46K","0.87%"
"1997年7月21日","97.310","96.980","97.360","96.880","0.53K","0.12%"
"1997年7月18日","97.190","97.250","97.520","96.800","1.52K","-0.14%"
"1997年7月17日","97.330","97.170","97.500","97.050","0.93K","0.24%"
"1997年7月16日","97.100","96.970","97.500","96.910","1.28K","0.02%"
"1997年7月15日","97.080","96.820","97.560","96.550","2.24K","0.05%"
"1997年7月14日","97.030","96.300","97.070","96.190","2.37K","0.99%"
"1997年7月11日","96.080","95.400","96.180","95.400","6.05K","0.73%"
"1997年7月10日","95.380","95.540","95.840","95.120","5.16K","-0.22%"
"1997年7月9日","95.590","95.610","95.790","95.520","0.31K","-0.01%"
"1997年7月8日","95.600","95.260","95.720","95.260","2.86K","0.41%"
"1997年7月7日","95.210","95.410","95.380","94.880","3.58K","-0.15%"
"1997年7月4日","95.350","95.280","95.300","95.120","2.68K","0.00%"
"1997年7月3日","95.350","95.570","95.720","95.160","-","-0.30%"
"1997年7月2日","95.640","95.560","95.820","95.380","1.41K","0.06%"
"1997年7月1日","95.580","95.340","95.660","95.280","1.25K","0.19%"
"1997年6月30日","95.400","95.300","95.530","95.190","1.21K","0.09%"
"1997年6月27日","95.310","94.600","95.350","94.600","3.90K","0.67%"
"1997年6月26日","94.680","94.750","94.850","94.600","0.19K","0.00%"
"1997年6月25日","94.680","94.680","94.800","94.460","0.58K","-0.22%"
"1997年6月24日","94.890","94.510","94.990","94.400","0.92K","0.35%"
"1997年6月23日","94.560","95.090","95.150","94.550","2.35K","-0.43%"
"1997年6月20日","94.970","94.840","95.200","94.840","0.56K","0.22%"
"1997年6月19日","94.760","95.200","95.370","94.730","2.32K","-0.40%"
"1997年6月18日","95.140","95.300","95.300","95.140","0.02K","-0.31%"
"1997年6月17日","95.440","95.300","95.580","95.350","0.13K","-0.01%"
"1997年6月16日","95.450","95.700","95.600","95.270","0.12K","-0.40%"
"1997年6月13日","95.830","95.540","95.870","95.320","0.24K","0.35%"
"1997年6月12日","95.500","94.770","95.560","94.780","0.24K","0.86%"
"1997年6月11日","94.690","94.950","94.760","94.370","0.53K","-0.26%"
"1997年6月10日","94.940","94.460","95.070","94.570","1.99K","0.24%"
"1997年6月9日","94.710","94.900","95.220","94.440","1.36K","-0.78%"
"1997年6月6日","95.450","95.520","96.200","95.310","1.53K","-0.14%"
"1997年6月5日","95.580","95.540","95.660","95.440","0.12K","-0.14%"
"1997年6月4日","95.710","95.440","95.800","95.430","0.69K","0.21%"
